CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,Borough,GeoID_1,pop,geoid_2,ctname,agg_income,agg_inco_1
"756","3",Brooklyn,"075600","3075600",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047075600","4314",5582.96469138000,1867819.32911000005,Brooklyn,"36047075600","1934",1400000US36047075600,"Census Tract 756, Kings County, New York","105156200","35184618"
"758","3",Brooklyn,"075800","3075800",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047075800","4314",6398.44377327000,2209765.79527000012,Brooklyn,"36047075800","2005",1400000US36047075800,"Census Tract 758, Kings County, New York","74284100","24116270"
"760","3",Brooklyn,"076000","3076000",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047076000","4314",6345.00345929000,1954536.45647000009,Brooklyn,"36047076000","2832",1400000US36047076000,"Census Tract 760, Kings County, New York","99305800","25593692"
"762","3",Brooklyn,"076200","3076200",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047076200","4314",5822.84445670000,2024074.57749999990,Brooklyn,"36047076200","4391",1400000US36047076200,"Census Tract 762, Kings County, New York","160087900","51065797"
"764","3",Brooklyn,"076400","3076400",,Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047076400","4314",7034.14018419000,1740194.71592000010,Brooklyn,"36047076400","3783",1400000US36047076400,"Census Tract 764, Kings County, New York","151325300","28527628"
"766","3",Brooklyn,"076600","3076600",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047076600","4314",4504.39203993000,887313.79481999995,Brooklyn,"36047076600","1990",1400000US36047076600,"Census Tract 766, Kings County, New York","64543400","12728777"
"768","3",Brooklyn,"076800","3076800",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047076800","4314",9001.20953688000,3265655.40267000021,Brooklyn,"36047076800","4049",1400000US36047076800,"Census Tract 768, Kings County, New York","113651700","34169135"
"770","3",Brooklyn,"077000","3077000",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047077000","4314",7131.17164942000,1760973.02050999994,Brooklyn,"36047077000","2776",1400000US36047077000,"Census Tract 770, Kings County, New York","135519700","50995553"
"772","3",Brooklyn,"077200","3077200",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047077200","4314",10391.96578960000,4351946.22092000023,Brooklyn,"36047077200","3070",1400000US36047077200,"Census Tract 772, Kings County, New York","138626700","34926570"
"774","3",Brooklyn,"077400","3077400",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047077400","4314",7821.40467913000,1596845.40176000004,Brooklyn,"36047077400","3029",1400000US36047077400,"Census Tract 774, Kings County, New York","103249500","24150485"
"776","3",Brooklyn,"077600","3077600",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047077600","4318",6576.60820881000,2008023.14950000006,Brooklyn,"36047077600","3784",1400000US36047077600,"Census Tract 776, Kings County, New York","168131600","25015432"
"780","3",Brooklyn,"078000","3078000",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047078000","4317",5470.95531921000,1770932.96823000000,Brooklyn,"36047078000","2197",1400000US36047078000,"Census Tract 780, Kings County, New York","76365500","19277804"
"782","3",Brooklyn,"078200","3078200",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047078200","4317",5948.14557551000,1811374.37577000004,Brooklyn,"36047078200","4081",1400000US36047078200,"Census Tract 782, Kings County, New York","141978800","30403015"
"784","3",Brooklyn,"078400","3078400",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047078400","4317",5509.69405853000,1801875.88685999997,Brooklyn,"36047078400","2441",1400000US36047078400,"Census Tract 784, Kings County, New York","103377100","15597747"
"786.01","3",Brooklyn,"078601","3078601",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047078601","4314",5354.07273661000,930777.27398900001,Brooklyn,"36047078601","2374",1400000US36047078601,"Census Tract 786.01, Kings County, New York","85947100","26420390"
"786.02","3",Brooklyn,"078602","3078602",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047078602","4317",4981.20298115000,903520.48532800004,Brooklyn,"36047078602","2073",1400000US36047078602,"Census Tract 786.02, Kings County, New York","54656900","10755170"
"788.01","3",Brooklyn,"078801","3078801",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047078801","4314",4298.12705806000,1000835.17596999998,Brooklyn,"36047078801","2040",1400000US36047078801,"Census Tract 788.01, Kings County, New York","55820500","15073293"
"788.02","3",Brooklyn,"078802","3078802",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047078802","4317",3320.85066687000,688601.55341000005,Brooklyn,"36047078802","1328",1400000US36047078802,"Census Tract 788.02, Kings County, New York","46871400","28767753"
"790.01","3",Brooklyn,"079001","3079001",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047079001","4314",4047.78894746000,651088.47697399999,Brooklyn,"36047079001","1347",1400000US36047079001,"Census Tract 790.01, Kings County, New York","41122500","13358988"
"790.02","3",Brooklyn,"079002","3079002",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047079002","4317",4850.76568548000,1318503.26548000006,Brooklyn,"36047079002","3769",1400000US36047079002,"Census Tract 790.02, Kings County, New York","90114300","30191440"
"792.01","3",Brooklyn,"079201","3079201",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047079201","4314",4364.05263534000,1170145.87315999996,Brooklyn,"36047079201","1743",1400000US36047079201,"Census Tract 792.01, Kings County, New York","48195800","19865596"
"792.02","3",Brooklyn,"079202","3079202",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047079202","4317",4568.08848307000,1162117.94515999989,Brooklyn,"36047079202","3171",1400000US36047079202,"Census Tract 792.02, Kings County, New York","59384200","18257837"
"794","3",Brooklyn,"079400","3079400",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047079400","4317",6265.76278172000,2391961.76298000012,Brooklyn,"36047079400","2742",1400000US36047079400,"Census Tract 794, Kings County, New York","53975300","20525198"
"796.01","3",Brooklyn,"079601","3079601",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047079601","4309",4382.68470830000,1188358.59052999993,Brooklyn,"36047079601","4125",1400000US36047079601,"Census Tract 796.01, Kings County, New York","151085500","23394154"
"796.02","3",Brooklyn,"079602","3079602",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047079602","4314",5043.96789285000,1453524.69131999998,Brooklyn,"36047079602","4489",1400000US36047079602,"Census Tract 796.02, Kings County, New York","170457300","25667924"
"798.01","3",Brooklyn,"079801","3079801",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047079801","4309",4764.35305156000,1397208.54266000004,Brooklyn,"36047079801","2957",1400000US36047079801,"Census Tract 798.01, Kings County, New York","156232600","38587601"
"800","3",Brooklyn,"080000","3080000",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047080000","4309",5625.23050447000,1869357.41647999990,Brooklyn,"36047080000","3562",1400000US36047080000,"Census Tract 800, Kings County, New York","169736700","32765836"
"802","3",Brooklyn,"080200","3080200",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047080200","4309",5767.21592374000,1994115.47261999990,Brooklyn,"36047080200","4521",1400000US36047080200,"Census Tract 802, Kings County, New York","233426300","51810373"
"804","3",Brooklyn,"080400","3080400",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047080400","4309",6685.94142570000,2042543.17935000011,Brooklyn,"36047080400","3327",1400000US36047080400,"Census Tract 804, Kings County, New York","121777900","29362948"
"806","3",Brooklyn,"080600","3080600",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047080600","4309",6017.64505147000,1790169.55168000003,Brooklyn,"36047080600","3781",1400000US36047080600,"Census Tract 806, Kings County, New York","109125600","19940314"
"808","3",Brooklyn,"080800","3080800",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047080800","4309",11997.57743340000,3465286.50815000013,Brooklyn,"36047080800","1940",1400000US36047080800,"Census Tract 808, Kings County, New York","15510900","4165750"
"810","3",Brooklyn,"081000","3081000",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047081000","4309",6573.85690599000,1748271.96210999996,Brooklyn,"36047081000","2907",1400000US36047081000,"Census Tract 810, Kings County, New York","73202400","22486655"
"814","3",Brooklyn,"081400","3081400",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047081400","4317",5579.35555956000,1831958.65772000002,Brooklyn,"36047081400","3121",1400000US36047081400,"Census Tract 814, Kings County, New York","81594900","17937538"
"816","3",Brooklyn,"081600","3081600",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047081600","4317",6080.41484777000,1933154.56568000000,Brooklyn,"36047081600","2580",1400000US36047081600,"Census Tract 816, Kings County, New York","81246300","17507999"
"818","3",Brooklyn,"081800","3081800",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047081800","4317",5542.99910744000,1699560.07495000004,Brooklyn,"36047081800","4830",1400000US36047081800,"Census Tract 818, Kings County, New York","139529900","22767665"
"820","3",Brooklyn,"082000","3082000",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047082000","4317",5582.41930649000,1599913.46176000009,Brooklyn,"36047082000","5495",1400000US36047082000,"Census Tract 820, Kings County, New York","165838500","38667612"
"822","3",Brooklyn,"082200","3082200",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047082200","4317",5792.84404002000,1827422.90654999996,Brooklyn,"36047082200","7201",1400000US36047082200,"Census Tract 822, Kings County, New York","236797900","41131352"
"824","3",Brooklyn,"082400","3082400",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047082400","4317",6085.94711685000,2307258.58027999988,Brooklyn,"36047082400","4963",1400000US36047082400,"Census Tract 824, Kings County, New York","132784500","24293787"
"826","3",Brooklyn,"082600","3082600",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047082600","4317",5883.02945468000,2142838.85613000020,Brooklyn,"36047082600","5165",1400000US36047082600,"Census Tract 826, Kings County, New York","150153700","33301564"
"828","3",Brooklyn,"082800","3082800",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047082800","4317",5546.24094196000,1687712.47589999996,Brooklyn,"36047082800","4206",1400000US36047082800,"Census Tract 828, Kings County, New York","127590300","39540235"
"830","3",Brooklyn,"083000","3083000",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047083000","4317",6600.75439606000,2171914.95300999982,Brooklyn,"36047083000","6167",1400000US36047083000,"Census Tract 830, Kings County, New York","199779800","52234149"
"832","3",Brooklyn,"083200","3083200",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047083200","4317",5511.62437780000,1566888.49142000009,Brooklyn,"36047083200","2362",1400000US36047083200,"Census Tract 832, Kings County, New York","69589000","15428273"
"834","3",Brooklyn,"083400","3083400",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047083400","4317",4991.01598248000,1355748.33360000001,Brooklyn,"36047083400","1733",1400000US36047083400,"Census Tract 834, Kings County, New York","54018200","15583005"
"836","3",Brooklyn,"083600","3083600",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047083600","4317",6026.38914792000,2240975.57942999993,Brooklyn,"36047083600","2160",1400000US36047083600,"Census Tract 836, Kings County, New York","59074400","8730594"
"838","3",Brooklyn,"083800","3083800",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047083800","4317",5510.79876489000,1796855.84358000010,Brooklyn,"36047083800","2226",1400000US36047083800,"Census Tract 838, Kings County, New York","70777600","17274180"
"840","3",Brooklyn,"084000","3084000",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047084000","4317",5550.28251363000,1830663.25279000006,Brooklyn,"36047084000","2324",1400000US36047084000,"Census Tract 840, Kings County, New York","71473200","12866711"
"846","3",Brooklyn,"084600","3084600",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047084600","4317",5448.08538318000,1778307.47919000010,Brooklyn,"36047084600","1986",1400000US36047084600,"Census Tract 846, Kings County, New York","53329000","8511390"
"848","3",Brooklyn,"084800","3084800",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047084800","4317",4899.59694592000,1479845.49081999995,Brooklyn,"36047084800","1728",1400000US36047084800,"Census Tract 848, Kings County, New York","54697000","14170469"
"850","3",Brooklyn,"085000","3085000",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047085000","4317",7007.33740395000,1556707.68188999989,Brooklyn,"36047085000","1509",1400000US36047085000,"Census Tract 850, Kings County, New York","46744700","11876692"
"852","3",Brooklyn,"085200","3085200",,Holy Cross Cemetery,BK1771,BK17,BK17 East Flatbush (CD 17 Approximation),"36047085200","4317",9226.10087456000,4276575.30853000004,Brooklyn,"36047085200","32",1400000US36047085200,"Census Tract 852, Kings County, New York",,
"854","3",Brooklyn,"085400","3085400",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047085400","4317",7324.94806132000,1385790.11762999999,Brooklyn,"36047085400","1962",1400000US36047085400,"Census Tract 854, Kings County, New York","65698400","14086795"
"856","3",Brooklyn,"085600","3085600",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047085600","4317",6259.32948610000,1700511.63495000009,Brooklyn,"36047085600","3568",1400000US36047085600,"Census Tract 856, Kings County, New York","128110400","33510944"
"858","3",Brooklyn,"085800","3085800",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047085800","4317",5738.75300887000,1488957.95616000006,Brooklyn,"36047085800","2474",1400000US36047085800,"Census Tract 858, Kings County, New York","59013000","13196250"
"860","3",Brooklyn,"086000","3086000",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047086000","4317",5825.88864226000,1879565.35477000009,Brooklyn,"36047086000","3809",1400000US36047086000,"Census Tract 860, Kings County, New York","133761000","49648999"
"862","3",Brooklyn,"086200","3086200",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047086200","4317",4925.08718999000,1508724.47243999992,Brooklyn,"36047086200","3427",1400000US36047086200,"Census Tract 862, Kings County, New York","88354700","26672407"
"864","3",Brooklyn,"086400","3086400",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047086400","4317",5386.18209735000,1621224.34520999994,Brooklyn,"36047086400","2499",1400000US36047086400,"Census Tract 864, Kings County, New York","80114500","15778286"
"866","3",Brooklyn,"086600","3086600",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047086600","4317",7518.42140949000,1684237.05178999994,Brooklyn,"36047086600","3385",1400000US36047086600,"Census Tract 866, Kings County, New York","82967100","21498109"
"868","3",Brooklyn,"086800","3086800",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047086800","4317",5606.51954142000,1879388.15164000005,Brooklyn,"36047086800","3413",1400000US36047086800,"Census Tract 868, Kings County, New York","74011000","17215057"
"870","3",Brooklyn,"087000","3087000",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047087000","4317",5647.03605727000,1676352.35112000001,Brooklyn,"36047087000","3570",1400000US36047087000,"Census Tract 870, Kings County, New York","92950000","21124798"
"872","3",Brooklyn,"087200","3087200",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047087200","4317",5610.41154941000,1583318.14755000011,Brooklyn,"36047087200","3128",1400000US36047087200,"Census Tract 872, Kings County, New York","80873600","14116670"
"874.01","3",Brooklyn,"087401","3087401",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047087401","4309",5380.17814299000,1405622.88289000001,Brooklyn,"36047087401","3740",1400000US36047087401,"Census Tract 874.01, Kings County, New York","106314000","46837715"
"876","3",Brooklyn,"087600","3087600",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047087600","4309",5395.10333196000,1530933.26215000008,Brooklyn,"36047087600","2098",1400000US36047087600,"Census Tract 876, Kings County, New York","48456600","11566420"
